id_vivienda,superficie,num_hab,distancia,fecha_const,parking,premiada,tam_buzon,precio,impuestos,vendida
viv_363,123.0,3,3,2002-01-01,,0,1.2,296000,29600.0,1
viv_364,65.0,2,9,1979-01-01,int,0,1.4,187000,18700.0,1
viv_365,90.0,4+,3,2023-01-01,ext,0,1.5,112000,11200.0,0
viv_366,73.0,2,2,1985-01-01,ext,0,0.6,224000,22400.0,1
viv_367,86.0,3,2,1999-01-01,int,0,1.2,328000,32800.0,0
viv_368,101.0,3,9,1980-01-01,int,0,1.9,261000,26100.0,1
viv_369,63.0,1,3,2004-01-01,ext,0,1.9,113000,11300.0,0
viv_370,116.0,1,10,1993-01-01,,0,1.8,162000,16200.0,1
viv_371,72.0,4+,2,2011-01-01,int,0,0.6,255000,25500.0,1
viv_372,91.0,3,4,1970-01-01,,0,0.9,241000,24100.0,1
viv_373,88.0,2,1,2019-01-01,,0,1.3,273000,27300.0,0
viv_374,116.0,2,2,1983-01-01,int,0,1.9,111000,11100.0,0
viv_375,97.0,4+,1,1982-01-01,int,0,1.8,317000,31700.0,1
viv_376,65.0,2,2,1971-01-01,ext,0,0.8,204000,20400.0,1
viv_377,95.0,4+,7,2017-01-01,ext,0,1.1,287000,28700.0,1
viv_378,97.0,2,5,2023-01-01,int,0,1.1,267000,26700.0,1
viv_379,106.0,4+,10,1992-01-01,ext,0,0.6,224000,22400.0,1
viv_380,101.0,1,9,2009-01-01,ext,0,0.6,188000,18800.0,1
viv_381,69.0,2,9,1987-01-01,,0,0.6,247000,24700.0,0
viv_382,126.0,4+,10,2010-01-01,int,0,0.6,251000,25100.0,1
viv_383,66.0,1,5,2018-01-01,,0,1.1,159000,15900.0,1
viv_384,102.0,3,3,2022-01-01,ext,0,2.0,301000,30100.0,1
viv_385,103.0,3,8,2001-01-01,,0,1.7,251000,25100.0,0
viv_386,103.0,3,2,1972-01-01,,0,0.7,265000,26500.0,1
viv_387,129.0,3,4,2017-01-01,,0,1.0,300000,30000.0,1
viv_388,120.0,3,8,2004-01-01,ext,0,1.3,295000,29500.0,1
viv_389,74.0,4+,6,2000-01-01,ext,0,1.2,243000,24300.0,1
viv_390,90.0,2,8,2003-01-01,ext,0,1.4,233000,23300.0,1
viv_391,101.0,3,3,2008-01-01,int,0,1.4,308000,30800.0,1
viv_392,130.0,3,4,1983-01-01,int,0,0.6,234000,23400.0,0
viv_393,83.0,4+,9,1987-01-01,,0,1.8,213000,21300.0,1
viv_394,126.0,3,2,2013-01-01,ext,0,1.4,342000,34200.0,1
viv_395,109.0,4+,9,1995-01-01,,0,2.0,247000,24700.0,1
viv_396,111.0,3,2,2014-01-01,int,0,0.9,328000,32800.0,1
viv_397,99.0,2,10,1964-01-01,,0,2.0,152000,15200.0,1
viv_398,124.0,4+,5,1988-01-01,ext,0,0.8,322000,32200.0,0
viv_399,126.0,2,4,1968-01-01,ext,0,1.9,283000,28300.0,1
viv_400,110.0,2,5,1993-01-01,,0,1.2,241000,24100.0,0
viv_401,71.0,4+,7,1995-01-01,ext,0,0.6,232000,23200.0,1
viv_402,119.0,2,8,1965-01-01,ext,0,0.8,236000,23600.0,1
viv_403,108.0,1,3,2009-01-01,int,0,0.7,226000,22600.0,1
viv_404,67.0,3,1,1979-01-01,ext,0,1.8,227000,22700.0,1
viv_405,61.0,3,8,1984-01-01,ext,0,1.3,198000,19800.0,1
viv_406,76.0,4+,5,1985-01-01,,0,1.6,231000,23100.0,1
viv_407,118.0,4+,7,1981-01-01,ext,0,1.7,318000,31800.0,1
viv_408,129.0,4+,8,1971-01-01,int,0,1.5,325000,32500.0,1
viv_409,122.0,2,1,1978-01-01,ext,0,0.6,249000,24900.0,0
viv_410,73.0,4+,6,2010-01-01,int,0,0.8,301000,30100.0,0
viv_411,83.0,4+,7,1994-01-01,,0,1.6,298000,29800.0,0
viv_412,114.0,3,8,1980-01-01,,0,1.6,259000,25900.0,1
viv_413,115.0,1,1,2021-01-01,ext,0,1.0,321000,32100.0,0
viv_414,101.0,1,9,1998-01-01,ext,0,0.7,188000,18800.0,1
viv_415,107.0,4+,7,2012-01-01,ext,0,1.3,308000,30800.0,1
viv_416,101.0,1,9,1967-01-01,,0,1.9,170000,17000.0,1
viv_417,95.0,2,1,2016-01-01,ext,0,1.6,265000,26500.0,1
viv_418,102.0,3,1,1968-01-01,,0,1.9,259000,25900.0,1
viv_419,124.0,4+,10,2022-01-01,,0,0.6,153000,15300.0,0
viv_420,99.0,2,10,2001-01-01,int,0,1.6,200000,20000.0,1
viv_421,130.0,1,4,1991-01-01,,0,0.6,215000,21500.0,1
viv_422,91.0,4+,1,2015-01-01,int,0,1.6,308000,30800.0,1
viv_423,124.0,1,5,1984-01-01,ext,0,0.9,227000,22700.0,1
viv_424,95.0,4+,8,2019-01-01,int,0,1.7,283000,28300.0,1
viv_425,64.0,3,6,1964-01-01,,0,0.9,160000,16000.0,1
viv_426,116.0,2,7,1989-01-01,,0,1.7,251000,25100.0,1
viv_427,72.0,2,1,1973-01-01,ext,0,1.1,245000,24500.0,0
viv_428,92.0,1,3,1976-01-01,int,0,0.7,209000,20900.0,1
viv_429,127.0,2,9,1965-01-01,int,0,1.0,235000,23500.0,1
viv_430,90.0,1,4,1992-01-01,,0,1.1,187000,18700.0,1
viv_431,91.0,3,1,1967-01-01,ext,0,1.0,262000,26200.0,1
viv_432,130.0,4+,7,1997-01-01,ext,0,1.1,343000,34300.0,1
viv_433,64.0,4+,7,1992-01-01,,0,1.4,196000,19600.0,0
viv_434,95.0,3,4,1977-01-01,int,0,1.7,289000,28900.0,1
viv_435,125.0,2,4,2008-01-01,int,0,0.7,314000,31400.0,1
viv_436,122.0,3,4,1991-01-01,ext,0,0.7,329000,32900.0,1
viv_437,88.0,2,6,2023-01-01,,0,1.3,220000,22000.0,1
viv_438,65.0,2,5,2004-01-01,ext,0,0.8,205000,20500.0,1
viv_439,114.0,1,2,1968-01-01,,0,1.3,200000,20000.0,1
viv_440,96.0,3,3,2007-01-01,int,0,1.3,297000,29700.0,1
viv_441,111.0,4+,7,1998-01-01,int,0,1.7,326000,32600.0,1
viv_442,112.0,4+,10,1977-01-01,,0,1.7,207000,20700.0,1
viv_443,102.0,2,9,1982-01-01,ext,0,1.9,232000,23200.0,1
viv_444,109.0,2,2,2005-01-01,ext,0,1.8,215000,21500.0,0
viv_445,127.0,4+,6,1997-01-01,ext,0,1.3,343000,34300.0,1
viv_446,99.0,2,8,2007-01-01,int,0,1.6,255000,25500.0,1
viv_447,85.0,4+,8,1996-01-01,int,0,0.7,265000,26500.0,1
viv_448,81.0,4+,2,2013-01-01,ext,0,1.7,269000,26900.0,1
viv_449,69.0,1,2,1970-01-01,int,0,0.7,178000,17800.0,1
viv_450,96.0,4+,6,1975-01-01,int,0,1.5,235000,23500.0,0
viv_451,128.0,2,3,1970-01-01,,0,1.3,262000,26200.0,1
viv_452,114.0,4+,5,2022-01-01,ext,0,1.9,194000,19400.0,0
viv_453,119.0,2,5,1966-01-01,ext,0,1.8,260000,26000.0,1
viv_454,129.0,2,5,1974-01-01,int,0,0.6,214000,21400.0,0
viv_455,111.0,1,4,1970-01-01,,0,1.6,197000,19700.0,1
viv_456,64.0,2,6,2009-01-01,ext,0,1.4,201000,20100.0,1
viv_457,107.0,4+,5,2010-01-01,ext,0,0.7,317000,31700.0,1
viv_458,87.0,2,3,2008-01-01,,0,1.3,227000,22700.0,1
viv_459,96.0,4+,2,1966-01-01,ext,0,1.6,276000,27600.0,1
viv_460,83.0,2,9,2019-01-01,,0,1.1,195000,19500.0,1
viv_461,98.0,3,6,1987-01-01,,0,1.3,252000,25200.0,1
viv_462,107.0,1,9,1975-01-01,,0,1.4,180000,18000.0,1
viv_463,120.0,1,8,1982-01-01,,0,0.6,311000,31100.0,0
viv_464,107.0,3,9,2009-01-01,int,0,0.5,273000,27300.0,1
viv_465,60.0,2,5,1968-01-01,,0,1.7,317000,31700.0,0
viv_466,120.0,4+,5,2007-01-01,,0,1.9,299000,29900.0,1
viv_467,110.0,1,2,1979-01-01,int,0,1.2,226000,22600.0,1
viv_468,78.0,3,6,2006-01-01,ext,0,1.5,244000,24400.0,1
viv_469,98.0,2,4,2017-01-01,int,0,2.0,276000,27600.0,1
viv_470,127.0,1,5,2021-01-01,ext,0,1.8,233000,23300.0,1
viv_471,114.0,2,5,2012-01-01,ext,0,1.4,282000,28200.0,1
viv_472,76.0,1,10,2023-01-01,ext,0,1.6,150000,15000.0,1
viv_473,115.0,3,5,2009-01-01,,0,1.3,279000,27900.0,1
viv_474,118.0,2,6,2002-01-01,int,0,1.4,347000,34700.0,0
viv_475,83.0,2,7,1998-01-01,ext,0,0.9,229000,22900.0,1
viv_476,80.0,4+,3,1970-01-01,,0,1.0,233000,23300.0,1
viv_477,104.0,2,4,2011-01-01,,0,1.2,248000,24800.0,1
viv_478,72.0,2,4,2011-01-01,ext,0,1.6,221000,22100.0,1
viv_479,116.0,3,4,2023-01-01,ext,0,0.6,190000,19000.0,0
viv_480,67.0,2,4,1999-01-01,int,0,1.8,244000,24400.0,0
viv_481,86.0,3,5,2010-01-01,int,0,0.8,275000,27500.0,1
viv_482,96.0,3,10,1996-01-01,int,0,1.0,303000,30300.0,0
viv_483,72.0,4+,4,1974-01-01,int,0,1.4,155000,15500.0,0
viv_484,128.0,1,4,1984-01-01,,0,0.8,214000,21400.0,1
viv_485,64.0,2,1,1974-01-01,,0,0.6,189000,18900.0,1
viv_486,65.0,4+,1,1978-01-01,ext,0,0.7,231000,23100.0,1
viv_487,75.0,4+,7,2003-01-01,,0,1.7,220000,22000.0,1
viv_488,125.0,2,5,1978-01-01,ext,0,0.6,293000,29300.0,1
viv_489,81.0,1,3,1997-01-01,ext,0,1.3,192000,19200.0,1
viv_490,101.0,4+,1,1995-01-01,int,0,0.7,136000,13600.0,0
viv_491,109.0,1,4,1968-01-01,ext,0,1.2,210000,21000.0,1
viv_492,74.0,1,2,1994-01-01,,0,1.9,170000,17000.0,1
viv_493,85.0,2,4,2021-01-01,ext,0,1.7,245000,24500.0,1
viv_494,79.0,2,8,2021-01-01,int,0,0.8,300000,30000.0,0
viv_495,116.0,2,8,2010-01-01,ext,0,1.0,266000,26600.0,1
viv_496,67.0,2,7,2002-01-01,ext,0,1.1,200000,20000.0,1
viv_497,117.0,4+,5,2003-01-01,,0,0.5,297000,29700.0,1
viv_498,100.0,3,9,1992-01-01,,0,0.8,228000,22800.0,1
viv_499,80.0,3,3,1994-01-01,int,0,1.5,262000,26200.0,1
viv_500,109.0,3,7,1969-01-01,,0,1.1,252000,25200.0,1
viv_501,103.0,4+,1,1992-01-01,int,0,1.4,331000,33100.0,1
viv_502,85.0,3,8,1970-01-01,int,0,1.1,242000,24200.0,1
viv_503,81.0,1,7,2003-01-01,ext,0,0.9,111000,11100.0,0
viv_504,100.0,3,4,1994-01-01,ext,0,1.2,293000,29300.0,1
viv_505,94.0,2,7,1985-01-01,,0,0.8,224000,22400.0,1
viv_506,79.0,2,6,2007-01-01,int,0,1.8,235000,23500.0,1
viv_507,97.0,3,5,1971-01-01,,0,1.0,251000,25100.0,1
viv_508,93.0,1,9,1975-01-01,ext,0,0.8,180000,18000.0,1
viv_509,71.0,4+,3,2023-01-01,,0,1.2,224000,22400.0,1
viv_510,60.0,4+,6,1970-01-01,,0,1.1,191000,19100.0,1
viv_511,114.0,3,1,2009-01-01,ext,0,1.3,324000,32400.0,1
viv_512,81.0,1,7,2009-01-01,ext,0,1.9,184000,18400.0,1
viv_513,104.0,1,2,1999-01-01,ext,0,1.5,217000,21700.0,1
viv_514,61.0,3,5,1990-01-01,,0,1.6,194000,19400.0,1
viv_515,74.0,2,2,2018-01-01,,0,1.2,197000,19700.0,0
viv_516,118.0,4+,2,1995-01-01,ext,0,0.8,173000,17300.0,0
viv_517,76.0,3,8,1991-01-01,ext,0,1.8,226000,22600.0,1
viv_518,101.0,3,2,1985-01-01,ext,0,2.0,294000,29400.0,1
viv_519,125.0,2,1,2018-01-01,int,0,1.4,321000,32100.0,1
viv_520,102.0,4+,6,1990-01-01,ext,0,1.0,185000,18500.0,0
viv_521,101.0,4+,6,1998-01-01,,0,0.9,119000,11900.0,0
viv_522,79.0,4+,4,1971-01-01,ext,0,1.4,254000,25400.0,1
viv_523,73.0,2,10,1968-01-01,,0,1.2,173000,17300.0,0
viv_524,82.0,3,10,1964-01-01,,0,0.7,327000,32700.0,0
viv_525,128.0,2,5,1981-01-01,ext,0,1.6,301000,30100.0,1
viv_526,62.0,4+,5,2013-01-01,,0,1.1,147000,14700.0,0
viv_527,73.0,2,9,2006-01-01,,0,1.8,124000,12400.0,0
viv_528,90.0,2,9,1998-01-01,ext,0,0.8,221000,22100.0,1
viv_529,99.0,1,7,2018-01-01,ext,0,1.5,205000,20500.0,1
viv_530,117.0,2,7,2012-01-01,,0,0.8,251000,25100.0,1
viv_531,77.0,3,9,2010-01-01,int,0,0.9,172000,17200.0,0
viv_532,105.0,4+,4,1987-01-01,int,0,2.0,332000,33200.0,1
viv_533,93.0,4+,3,1980-01-01,int,0,1.6,277000,27700.0,0
viv_534,104.0,2,7,2001-01-01,ext,0,1.7,261000,26100.0,1
viv_535,98.0,1,9,2007-01-01,,0,0.6,262000,26200.0,0
viv_536,106.0,4+,3,2016-01-01,,0,1.9,190000,19000.0,0
viv_537,64.0,3,9,1988-01-01,ext,0,1.3,195000,19500.0,1
viv_538,99.0,1,10,2004-01-01,int,0,0.7,128000,12800.0,0
viv_539,94.0,3,5,2011-01-01,,0,1.2,330000,33000.0,0
viv_540,69.0,2,2,1996-01-01,,0,1.3,200000,20000.0,1
viv_541,115.0,3,4,1981-01-01,,0,1.1,283000,28300.0,1
viv_542,98.0,3,7,2018-01-01,,0,1.1,265000,26500.0,0
viv_543,109.0,1,6,1982-01-01,,0,0.8,302000,30200.0,0
viv_544,128.0,4+,4,1983-01-01,,0,1.0,309000,30900.0,1
viv_545,129.0,2,10,2018-01-01,ext,0,0.8,217000,21700.0,1
viv_546,70.0,2,1,2020-01-01,,0,1.5,201000,20100.0,1
viv_547,128.0,2,6,1977-01-01,,0,0.7,264000,26400.0,1
viv_548,118.0,3,9,1964-01-01,,0,1.1,218000,21800.0,0
viv_549,76.0,4+,8,1991-01-01,ext,0,1.9,237000,23700.0,1
viv_550,103.0,4+,5,1995-01-01,,0,0.7,276000,27600.0,1
viv_551,122.0,3,2,2018-01-01,ext,0,1.4,282000,28200.0,0
viv_552,89.0,1,1,1965-01-01,ext,0,2.0,164000,16400.0,0
viv_553,115.0,4+,7,2000-01-01,,0,1.6,186000,18600.0,0
viv_554,109.0,3,6,2002-01-01,int,0,1.4,314000,31400.0,1
viv_555,119.0,4+,6,1992-01-01,ext,0,1.3,332000,33200.0,1
viv_556,64.0,2,9,2003-01-01,,0,0.9,302000,30200.0,0
viv_557,114.0,2,8,1997-01-01,,0,1.8,241000,24100.0,1
viv_558,100.0,4+,1,1981-01-01,ext,0,0.7,209000,20900.0,0
viv_559,78.0,2,10,2018-01-01,ext,0,0.7,176000,17600.0,1
viv_560,61.0,1,1,1972-01-01,,0,1.6,154000,15400.0,1
viv_561,97.0,4+,8,1985-01-01,ext,0,1.3,273000,27300.0,1
viv_562,75.0,3,10,1966-01-01,int,0,1.9,143000,14300.0,0
viv_563,112.0,4+,3,2013-01-01,,0,1.8,296000,29600.0,1
viv_564,81.0,3,2,2000-01-01,int,0,1.5,182000,18200.0,0
viv_565,113.0,2,7,1965-01-01,ext,0,0.8,235000,23500.0,1
viv_566,112.0,3,7,2012-01-01,,0,1.8,267000,26700.0,1
viv_567,77.0,2,4,2016-01-01,,0,1.0,136000,13600.0,0
viv_568,121.0,4+,3,2011-01-01,int,0,1.7,117000,11700.0,0
viv_569,84.0,1,3,1997-01-01,,0,1.0,196000,19600.0,0
viv_570,80.0,1,6,1989-01-01,ext,0,0.6,188000,18800.0,1
viv_571,107.0,1,3,1990-01-01,ext,0,1.6,218000,21800.0,1
viv_572,63.0,4+,9,2016-01-01,,0,2.0,127000,12700.0,0
viv_573,90.0,4+,7,1993-01-01,ext,0,0.6,236000,23600.0,0
viv_574,100.0,2,9,2013-01-01,,0,0.8,283000,28300.0,0
viv_575,96.0,3,7,1980-01-01,ext,0,2.0,267000,26700.0,1
viv_576,125.0,2,8,1965-01-01,int,0,1.3,247000,24700.0,1
viv_577,101.0,4+,10,2016-01-01,,0,1.9,202000,20200.0,1
viv_578,92.0,3,10,1969-01-01,int,0,0.7,202000,20200.0,1
viv_579,92.0,1,3,1970-01-01,ext,0,1.8,346000,34600.0,0
viv_580,119.0,2,7,1981-01-01,,0,1.4,251000,25100.0,1
viv_581,123.0,2,10,2005-01-01,,0,0.9,196000,19600.0,1
viv_582,98.0,1,3,1965-01-01,int,0,1.1,159000,15900.0,0
viv_583,88.0,4+,1,1985-01-01,ext,0,1.0,289000,28900.0,1
viv_584,124.0,3,9,2021-01-01,int,0,1.3,341000,34100.0,0
viv_585,67.0,3,5,1968-01-01,int,0,1.9,218000,21800.0,1
viv_586,106.0,4+,6,2011-01-01,,0,2.0,134000,13400.0,0
viv_587,66.0,3,7,1992-01-01,,0,1.2,199000,19900.0,1
viv_588,106.0,2,6,2003-01-01,ext,0,2.0,268000,26800.0,1
viv_589,63.0,3,1,2005-01-01,int,0,0.8,226000,22600.0,1
viv_590,78.0,2,8,1993-01-01,,0,0.8,291000,29100.0,0
viv_591,114.0,2,10,2005-01-01,,0,1.3,193000,19300.0,1
viv_592,116.0,4+,5,1982-01-01,ext,0,1.7,333000,33300.0,1
viv_593,100.0,3,10,1982-01-01,,0,1.2,195000,19500.0,1
viv_594,104.0,2,4,1966-01-01,int,0,1.2,256000,25600.0,1
viv_595,112.0,4+,1,1995-01-01,,0,1.1,208000,20800.0,0
viv_596,122.0,2,2,1996-01-01,ext,0,0.6,302000,30200.0,1
viv_597,124.0,2,4,1983-01-01,,0,1.7,115000,11500.0,0
viv_598,90.0,4+,9,1987-01-01,,0,1.5,224000,22400.0,1
viv_599,85.0,3,5,1986-01-01,ext,0,1.8,260000,26000.0,1
viv_600,128.0,4+,9,1987-01-01,ext,0,1.4,130000,13000.0,0
viv_601,113.0,2,2,1976-01-01,ext,0,1.9,284000,28400.0,1
viv_602,77.0,4+,7,2012-01-01,int,0,1.8,255000,25500.0,1
viv_603,75.0,3,1,2008-01-01,ext,0,1.3,252000,25200.0,0
viv_604,96.0,2,4,1982-01-01,int,0,1.4,266000,26600.0,1
viv_605,81.0,3,2,2015-01-01,ext,0,1.7,259000,25900.0,1
viv_606,71.0,3,8,1968-01-01,,0,1.2,192000,19200.0,1
viv_607,93.0,3,4,2020-01-01,int,0,1.7,291000,29100.0,1
viv_608,126.0,4+,4,2019-01-01,ext,0,1.4,172000,17200.0,0
viv_609,111.0,3,6,1982-01-01,,0,0.8,344000,34400.0,0
viv_610,84.0,3,9,2002-01-01,int,0,0.5,236000,23600.0,1
viv_611,116.0,3,10,1973-01-01,int,0,1.0,121000,12100.0,0
viv_612,121.0,2,9,1970-01-01,ext,0,1.9,247000,24700.0,1
viv_613,60.0,1,2,1964-01-01,,0,1.3,131000,13100.0,1
viv_614,79.0,2,3,1983-01-01,ext,0,0.9,151000,15100.0,0
viv_615,72.0,4+,7,1970-01-01,int,0,0.8,195000,19500.0,0
viv_616,124.0,3,4,1999-01-01,int,0,1.0,349000,34900.0,1
viv_617,110.0,1,9,1995-01-01,int,0,1.1,193000,19300.0,0
viv_618,128.0,4+,7,2015-01-01,ext,0,1.3,339000,33900.0,1
viv_619,85.0,1,6,2017-01-01,,0,0.6,140000,14000.0,0
viv_620,113.0,2,9,1988-01-01,,0,0.9,224000,22400.0,1
viv_621,101.0,1,10,2006-01-01,ext,0,1.5,164000,16400.0,1
viv_622,85.0,3,10,2000-01-01,ext,0,1.0,195000,19500.0,1
viv_623,97.0,1,1,1980-01-01,ext,0,1.3,209000,20900.0,1
viv_624,106.0,1,2,1984-01-01,,0,0.9,199000,19900.0,1
viv_625,78.0,4+,2,2006-01-01,ext,0,1.5,266000,26600.0,1
viv_626,96.0,2,2,2015-01-01,int,0,1.8,272000,27200.0,1
viv_627,120.0,2,7,1974-01-01,ext,0,0.7,264000,26400.0,0
viv_628,115.0,1,1,1987-01-01,ext,0,0.9,263000,26300.0,0
viv_629,114.0,1,5,1984-01-01,ext,0,1.8,222000,22200.0,1
viv_630,79.0,3,7,1972-01-01,int,0,0.8,245000,24500.0,1
viv_631,62.0,3,4,1977-01-01,int,0,0.6,217000,21700.0,1
viv_632,86.0,2,1,1994-01-01,int,0,1.0,258000,25800.0,1
viv_633,95.0,3,9,1998-01-01,int,0,2.0,254000,25400.0,1
viv_634,71.0,1,7,1999-01-01,,0,1.7,163000,16300.0,1
viv_635,125.0,2,4,2014-01-01,ext,0,0.8,300000,30000.0,1
viv_636,85.0,2,7,2013-01-01,int,0,0.5,241000,24100.0,1
viv_637,112.0,4+,7,1976-01-01,int,0,0.8,319000,31900.0,1
viv_638,107.0,1,8,2000-01-01,int,0,1.7,210000,21000.0,1
viv_639,95.0,4+,6,2023-01-01,,0,0.5,150000,15000.0,0
viv_640,92.0,4+,2,2020-01-01,ext,0,2.0,295000,29500.0,1
viv_641,105.0,2,8,2020-01-01,int,0,0.9,261000,26100.0,1
viv_642,61.0,4+,2,1980-01-01,,0,1.6,162000,16200.0,0
viv_643,99.0,1,1,2005-01-01,int,0,1.4,218000,21800.0,1
viv_644,64.0,3,10,1996-01-01,ext,0,1.8,167000,16700.0,1
viv_645,125.0,4+,8,2002-01-01,int,0,1.6,331000,33100.0,1
viv_646,67.0,3,10,2013-01-01,ext,0,0.7,173000,17300.0,1
viv_647,95.0,2,9,1983-01-01,,0,1.7,208000,20800.0,1
viv_648,92.0,4+,6,1979-01-01,int,0,1.8,294000,29400.0,1
viv_649,123.0,2,4,1973-01-01,int,0,0.6,302000,30200.0,1
viv_650,90.0,2,7,1995-01-01,ext,0,1.3,239000,23900.0,1
viv_651,95.0,2,7,2020-01-01,,0,0.6,315000,31500.0,0
viv_652,118.0,4+,5,1995-01-01,int,0,0.6,349000,34900.0,1
viv_653,105.0,1,10,1980-01-01,ext,0,1.1,166000,16600.0,1
viv_654,122.0,4+,10,2005-01-01,,0,1.1,219000,21900.0,1
viv_655,111.0,1,1,2014-01-01,int,0,1.9,345000,34500.0,0
viv_656,98.0,2,8,1965-01-01,,0,0.9,179000,17900.0,0
viv_657,92.0,1,6,1980-01-01,int,0,1.1,204000,20400.0,1
viv_658,116.0,2,3,2000-01-01,ext,0,1.0,292000,29200.0,1
viv_659,121.0,3,7,2001-01-01,,0,0.8,280000,28000.0,1
viv_660,80.0,2,2,2012-01-01,ext,0,1.2,235000,23500.0,1
viv_661,119.0,4+,2,1985-01-01,,0,1.7,306000,30600.0,1
viv_662,99.0,2,6,1971-01-01,ext,0,1.2,254000,25400.0,1
viv_663,111.0,3,6,2020-01-01,int,0,0.8,314000,31400.0,1
viv_664,91.0,4+,9,2016-01-01,,0,0.8,118000,11800.0,0
viv_665,76.0,4+,10,1973-01-01,int,0,1.6,192000,19200.0,1
viv_666,100.0,4+,9,2003-01-01,int,0,1.4,274000,27400.0,1
viv_667,127.0,3,10,1998-01-01,ext,0,1.8,233000,23300.0,1
viv_668,88.0,2,10,2006-01-01,ext,0,1.2,171000,17100.0,0
viv_669,67.0,1,9,1968-01-01,ext,0,1.4,153000,15300.0,1
viv_670,123.0,1,9,2008-01-01,ext,0,2.0,204000,20400.0,1
viv_671,87.0,4+,10,1995-01-01,int,0,1.1,296000,29600.0,0
viv_672,125.0,4+,1,1979-01-01,ext,0,0.8,251000,25100.0,0
viv_673,126.0,1,9,2015-01-01,,0,0.6,190000,19000.0,1
viv_674,100.0,1,3,2019-01-01,ext,0,1.4,337000,33700.0,0
viv_675,74.0,4+,9,2017-01-01,ext,0,0.6,221000,22100.0,1
viv_676,113.0,4+,8,1981-01-01,ext,0,1.8,298000,29800.0,1
viv_677,125.0,1,1,1973-01-01,int,0,1.8,148000,14800.0,0
viv_678,117.0,2,9,2013-01-01,int,0,1.2,131000,13100.0,0
viv_679,66.0,1,1,1974-01-01,int,0,0.9,123000,12300.0,0
viv_680,101.0,3,7,1987-01-01,,0,1.4,300000,30000.0,0
viv_681,112.0,3,7,1998-01-01,,0,1.3,267000,26700.0,1
viv_682,99.0,1,5,2022-01-01,ext,0,1.1,208000,20800.0,1
viv_683,118.0,4+,9,2022-01-01,int,0,1.9,297000,29700.0,1
viv_684,64.0,1,6,2022-01-01,int,0,1.3,286000,28600.0,0
viv_685,95.0,2,1,1969-01-01,ext,0,1.3,252000,25200.0,1
viv_686,130.0,3,10,1979-01-01,int,0,1.7,257000,25700.0,0
viv_687,61.0,4+,6,1966-01-01,int,0,1.2,202000,20200.0,1
viv_688,120.0,4+,5,1975-01-01,ext,0,1.9,336000,33600.0,1
viv_689,60.0,2,3,1985-01-01,ext,0,2.0,195000,19500.0,1
viv_690,116.0,2,6,1976-01-01,,0,0.5,249000,24900.0,1
viv_691,113.0,4+,6,2010-01-01,ext,0,0.6,326000,32600.0,1
viv_692,94.0,1,4,1993-01-01,ext,0,0.5,204000,20400.0,1
viv_693,90.0,4+,2,1979-01-01,,0,1.1,258000,25800.0,1
viv_694,112.0,2,4,1978-01-01,ext,0,1.2,318000,31800.0,0
viv_695,93.0,4+,6,2013-01-01,,0,1.1,257000,25700.0,1
viv_696,77.0,4+,2,2008-01-01,,0,0.9,219000,21900.0,0
viv_697,102.0,1,10,1980-01-01,ext,0,0.8,149000,14900.0,0
viv_698,66.0,2,4,1995-01-01,,0,0.8,148000,14800.0,0
viv_699,118.0,3,9,1985-01-01,int,0,1.0,285000,28500.0,1
viv_700,126.0,1,5,2022-01-01,,0,1.8,211000,21100.0,1
viv_701,79.0,4+,6,2003-01-01,,0,1.1,171000,17100.0,0
viv_702,110.0,3,5,2012-01-01,,0,1.2,264000,26400.0,0
viv_703,129.0,2,5,2022-01-01,ext,0,1.2,305000,30500.0,1
viv_704,106.0,4+,3,2018-01-01,ext,0,1.4,324000,32400.0,1
viv_705,91.0,2,3,1984-01-01,int,0,0.6,259000,25900.0,1
viv_706,62.0,1,7,2006-01-01,ext,0,1.5,148000,14800.0,0
viv_707,119.0,1,9,2022-01-01,,0,0.7,187000,18700.0,1
viv_708,129.0,1,4,1977-01-01,ext,0,1.0,233000,23300.0,1
viv_709,126.0,4+,2,2015-01-01,ext,0,0.6,158000,15800.0,0
viv_710,125.0,2,8,1981-01-01,ext,0,0.6,344000,34400.0,0
viv_711,93.0,3,1,2018-01-01,,0,0.6,189000,18900.0,0
viv_712,90.0,2,3,2003-01-01,ext,0,2.0,253000,25300.0,1
viv_713,106.0,1,3,1969-01-01,,0,1.0,330000,33000.0,0
viv_714,83.0,3,4,2019-01-01,int,0,1.3,269000,26900.0,1
viv_715,60.0,4+,5,1977-01-01,int,0,1.5,216000,21600.0,1
viv_716,88.0,2,5,1992-01-01,int,0,1.5,253000,25300.0,1
viv_717,122.0,2,2,2010-01-01,ext,0,0.6,293000,29300.0,0
viv_718,114.0,3,1,1982-01-01,,0,2.0,285000,28500.0,1
viv_719,64.0,2,6,2004-01-01,ext,0,0.6,199000,19900.0,1
viv_720,60.0,4+,10,1993-01-01,int,0,1.0,274000,27400.0,0
viv_721,75.0,2,5,1981-01-01,ext,0,0.5,222000,22200.0,1
viv_722,104.0,2,2,1980-01-01,ext,0,1.8,286000,28600.0,0
viv_723,70.0,3,5,1985-01-01,ext,0,1.0,339000,33900.0,0
viv_724,103.0,1,1,2013-01-01,ext,0,1.4,309000,30900.0,0
viv_725,85.0,1,2,1973-01-01,ext,0,1.6,174000,17400.0,0
